date,id,name,y_items,y_actual_cost,total_list_size,Items_per_patient
01/01/2018,P84650,THE ALEXANDRA PRACTICE,210,973.21,5737,36.60449712
01/02/2018,P84650,THE ALEXANDRA PRACTICE,212,883.3,5751,36.86315423
01/03/2018,P84650,THE ALEXANDRA PRACTICE,202,1185.2,5777,34.96624546
01/04/2018,P84650,THE ALEXANDRA PRACTICE,176,1097.8,5797,30.36053131
01/05/2018,P84650,THE ALEXANDRA PRACTICE,159,1583.66,5784,27.48962656
01/06/2018,P84650,THE ALEXANDRA PRACTICE,164,1204.17,5799,28.28073806
01/07/2018,P84650,THE ALEXANDRA PRACTICE,170,1156.59,5837,29.12455028
01/08/2018,P84650,THE ALEXANDRA PRACTICE,156,1012.24,5805,26.87338501
01/09/2018,P84650,THE ALEXANDRA PRACTICE,196,996.19,5813,33.71752967
01/10/2018,P84650,THE ALEXANDRA PRACTICE,174,580.18,5801,29.99482848
01/11/2018,P84650,THE ALEXANDRA PRACTICE,211,840.33,5838,36.14251456
01/12/2018,P84650,THE ALEXANDRA PRACTICE,204,855.4,5864,34.78854025
01/01/2019,P84650,THE ALEXANDRA PRACTICE,245,989.38,5892,41.58180584
01/02/2019,P84650,THE ALEXANDRA PRACTICE,177,779.6,5920,29.89864865
01/03/2019,P84650,THE ALEXANDRA PRACTICE,192,1225.7,5929,32.38320121
01/04/2019,P84650,THE ALEXANDRA PRACTICE,193,756.06,5910,32.65651438
01/05/2019,P84650,THE ALEXANDRA PRACTICE,169,631.9,5913,28.58109251
01/06/2019,P84650,THE ALEXANDRA PRACTICE,169,838.85,5886,28.71219844
01/07/2019,P84650,THE ALEXANDRA PRACTICE,207,969.11,5909,35.03130817
01/08/2019,P84650,THE ALEXANDRA PRACTICE,151,690.53,5905,25.57154953
01/09/2019,P84650,THE ALEXANDRA PRACTICE,174,941.04,5910,29.44162437
01/10/2014,P84630,THE ARCH MEDICAL PRACTICE,372,2089.69,12381,30.04603828
01/11/2014,P84630,THE ARCH MEDICAL PRACTICE,346,2270.6,12381,27.94604636
01/12/2014,P84630,THE ARCH MEDICAL PRACTICE,383,2166.61,12381,30.93449641
01/01/2015,P84630,THE ARCH MEDICAL PRACTICE,355,2274.41,12762,27.81695659
01/02/2015,P84630,THE ARCH MEDICAL PRACTICE,370,2352.66,12762,28.99232095
01/03/2015,P84630,THE ARCH MEDICAL PRACTICE,392,2537.87,12762,30.71618869
01/04/2015,P84630,THE ARCH MEDICAL PRACTICE,253,1428.38,12942,19.54875599
01/05/2015,P84630,THE ARCH MEDICAL PRACTICE,275,1934.71,12942,21.24864781
01/06/2015,P84630,THE ARCH MEDICAL PRACTICE,275,2290.69,12942,21.24864781
01/07/2015,P84630,THE ARCH MEDICAL PRACTICE,277,1598.34,12766,21.69826101
01/08/2015,P84630,THE ARCH MEDICAL PRACTICE,240,1952.94,12766,18.79993733
01/09/2015,P84630,THE ARCH MEDICAL PRACTICE,268,1802.28,12766,20.99326336
01/10/2015,P84630,THE ARCH MEDICAL PRACTICE,333,2267.97,13397,24.85631111
01/11/2015,P84630,THE ARCH MEDICAL PRACTICE,305,1940.95,13397,22.76629096
01/12/2015,P84630,THE ARCH MEDICAL PRACTICE,315,2088.74,13397,23.51272673
01/01/2016,P84630,THE ARCH MEDICAL PRACTICE,303,2049.54,14620,20.7250342
01/02/2016,P84630,THE ARCH MEDICAL PRACTICE,328,2013.59,14620,22.43502052
01/03/2016,P84630,THE ARCH MEDICAL PRACTICE,347,2382.29,14620,23.73461012
01/04/2016,P84630,THE ARCH MEDICAL PRACTICE,397,2374.28,14834,26.76284212
01/05/2016,P84630,THE ARCH MEDICAL PRACTICE,303,1627.66,14834,20.42604827
01/06/2016,P84630,THE ARCH MEDICAL PRACTICE,289,2355.93,14834,19.48227046
01/07/2016,P84630,THE ARCH MEDICAL PRACTICE,285,1807.66,14698,19.39039325
01/08/2016,P84630,THE ARCH MEDICAL PRACTICE,223,1314.65,14698,15.17213226
01/09/2016,P84630,THE ARCH MEDICAL PRACTICE,266,2362.04,14698,18.09770037
01/10/2016,P84630,THE ARCH MEDICAL PRACTICE,352,1819.55,14705,23.93743625
01/11/2016,P84630,THE ARCH MEDICAL PRACTICE,373,1853.84,14705,25.36552193
01/12/2016,P84630,THE ARCH MEDICAL PRACTICE,353,2520.84,14705,24.00544033
01/01/2017,P84630,THE ARCH MEDICAL PRACTICE,346,1888.09,16208,21.34748272
01/02/2017,P84630,THE ARCH MEDICAL PRACTICE,287,2249.37,16208,17.70730503
01/03/2017,P84630,THE ARCH MEDICAL PRACTICE,328,3088.99,16208,20.23692004
01/04/2017,P84630,THE ARCH MEDICAL PRACTICE,241,1751.73,16684,14.44497722
01/05/2017,P84630,THE ARCH MEDICAL PRACTICE,266,1963.76,16650,15.97597598
01/06/2017,P84630,THE ARCH MEDICAL PRACTICE,263,2084.63,16638,15.80718836
01/07/2017,P84630,THE ARCH MEDICAL PRACTICE,251,1753.36,16496,15.21580989
01/08/2017,P84630,THE ARCH MEDICAL PRACTICE,249,1910.12,16352,15.22749511
01/09/2017,P84630,THE ARCH MEDICAL PRACTICE,261,1760.14,16247,16.06450422
01/10/2017,P84630,THE ARCH MEDICAL PRACTICE,359,1671.13,16879,21.26903253
01/11/2017,P84630,THE ARCH MEDICAL PRACTICE,404,2398.55,17420,23.19173364
01/12/2017,P84630,THE ARCH MEDICAL PRACTICE,336,1722.75,17787,18.89020071
01/01/2018,P84630,THE ARCH MEDICAL PRACTICE,386,2616.06,17744,21.75383228
01/02/2018,P84630,THE ARCH MEDICAL PRACTICE,340,2381.06,17912,18.98168825
01/03/2018,P84630,THE ARCH MEDICAL PRACTICE,392,2343.6,17996,21.78261836
01/04/2018,P84630,THE ARCH MEDICAL PRACTICE,322,1588.18,17975,17.91376912
01/05/2018,P84630,THE ARCH MEDICAL PRACTICE,322,1944.41,17916,17.97276178
01/06/2018,P84630,THE ARCH MEDICAL PRACTICE,301,2269.68,17763,16.94533581
01/07/2018,P84630,THE ARCH MEDICAL PRACTICE,257,1117.33,17610,14.59398069
01/08/2018,P84630,THE ARCH MEDICAL PRACTICE,277,1591.76,17532,15.79968058
01/09/2018,P84630,THE ARCH MEDICAL PRACTICE,243,1971.87,17449,13.9262995
01/10/2018,P84630,THE ARCH MEDICAL PRACTICE,326,2032.74,17642,18.47863054
01/11/2018,P84630,THE ARCH MEDICAL PRACTICE,291,1305.04,18207,15.98286373
01/12/2018,P84630,THE ARCH MEDICAL PRACTICE,294,2439.85,18894,15.5604954
01/01/2019,P84630,THE ARCH MEDICAL PRACTICE,330,1557.97,18867,17.49085705
01/02/2019,P84630,THE ARCH MEDICAL PRACTICE,284,1100.02,19006,14.94264969
01/03/2019,P84630,THE ARCH MEDICAL PRACTICE,303,1685.07,19094,15.86885933
01/04/2019,P84630,THE ARCH MEDICAL PRACTICE,301,1362.89,19093,15.76494003
01/05/2019,P84630,THE ARCH MEDICAL PRACTICE,289,1254.4,19041,15.17777428
01/06/2019,P84630,THE ARCH MEDICAL PRACTICE,255,1211.22,18989,13.42882722
01/07/2019,P84630,THE ARCH MEDICAL PRACTICE,269,1695.88,18900,14.23280423
01/08/2019,P84630,THE ARCH MEDICAL PRACTICE,253,1519.72,18827,13.43814734
01/09/2019,P84630,THE ARCH MEDICAL PRACTICE,315,1557.58,18569,16.9637568
01/10/2014,P84049,THE AVENUE MEDICAL CENTRE,850,3215.24,9845,86.33824276
01/11/2014,P84049,THE AVENUE MEDICAL CENTRE,874,3454.9,9845,88.77602844
01/12/2014,P84049,THE AVENUE MEDICAL CENTRE,1056,3906.84,9845,107.2625698
01/01/2015,P84049,THE AVENUE MEDICAL CENTRE,1050,4389.12,9872,106.3614263
01/02/2015,P84049,THE AVENUE MEDICAL CENTRE,829,3894.98,9872,83.97487844
01/03/2015,P84049,THE AVENUE MEDICAL CENTRE,878,4959.58,9872,88.93841167
01/04/2015,P84049,THE AVENUE MEDICAL CENTRE,756,3807.09,9988,75.69082899
01/05/2015,P84049,THE AVENUE MEDICAL CENTRE,739,4017.48,9988,73.98878654
01/06/2015,P84049,THE AVENUE MEDICAL CENTRE,795,4725.39,9988,79.59551462
01/07/2015,P84049,THE AVENUE MEDICAL CENTRE,780,4520.3,10057,77.55791986
01/08/2015,P84049,THE AVENUE MEDICAL CENTRE,669,4110.22,10057,66.52083126
01/09/2015,P84049,THE AVENUE MEDICAL CENTRE,777,4823.26,10057,77.25962017
01/10/2015,P84049,THE AVENUE MEDICAL CENTRE,910,4634.16,10061,90.44826558
01/11/2015,P84049,THE AVENUE MEDICAL CENTRE,933,4798.09,10061,92.73432064
01/12/2015,P84049,THE AVENUE MEDICAL CENTRE,942,5535.58,10061,93.62886393
01/01/2016,P84049,THE AVENUE MEDICAL CENTRE,822,3803.02,10110,81.30563798
01/02/2016,P84049,THE AVENUE MEDICAL CENTRE,937,4715.59,10110,92.68051434
01/03/2016,P84049,THE AVENUE MEDICAL CENTRE,962,6340.99,10110,95.15331355
01/04/2016,P84049,THE AVENUE MEDICAL CENTRE,878,4990.68,10134,86.63903691
01/05/2016,P84049,THE AVENUE MEDICAL CENTRE,799,4679.55,10134,78.84349714
01/06/2016,P84049,THE AVENUE MEDICAL CENTRE,820,6100.67,10134,80.91572923
01/07/2016,P84049,THE AVENUE MEDICAL CENTRE,727,5001.26,10243,70.97530021
01/08/2016,P84049,THE AVENUE MEDICAL CENTRE,702,4179.36,10243,68.534609
01/09/2016,P84049,THE AVENUE MEDICAL CENTRE,756,6511.42,10243,73.806502
01/10/2016,P84049,THE AVENUE MEDICAL CENTRE,836,4764.82,10237,81.66455016
01/11/2016,P84049,THE AVENUE MEDICAL CENTRE,1009,6128.88,10237,98.56403243
01/12/2016,P84049,THE AVENUE MEDICAL CENTRE,938,4810.54,10237,91.62840676
01/01/2017,P84049,THE AVENUE MEDICAL CENTRE,989,5501.98,10267,96.3280413
01/02/2017,P84049,THE AVENUE MEDICAL CENTRE,832,4577.1,10267,81.03632999
01/03/2017,P84049,THE AVENUE MEDICAL CENTRE,817,5286.43,10267,79.57533846
01/04/2017,P84049,THE AVENUE MEDICAL CENTRE,746,4998.98,10253,72.75919243
01/05/2017,P84049,THE AVENUE MEDICAL CENTRE,888,5531.99,10242,86.70181605
01/06/2017,P84049,THE AVENUE MEDICAL CENTRE,819,5587.07,10231,80.05082592
01/07/2017,P84049,THE AVENUE MEDICAL CENTRE,802,4993.76,10275,78.05352798
01/08/2017,P84049,THE AVENUE MEDICAL CENTRE,728,4181.1,10294,70.72080824
01/09/2017,P84049,THE AVENUE MEDICAL CENTRE,857,4789.48,10331,82.95421547
01/10/2017,P84049,THE AVENUE MEDICAL CENTRE,806,3505.54,10366,77.75419641
01/11/2017,P84049,THE AVENUE MEDICAL CENTRE,957,5210.16,10370,92.28543877
01/12/2017,P84049,THE AVENUE MEDICAL CENTRE,992,3907.07,10364,95.71593979
01/01/2018,P84049,THE AVENUE MEDICAL CENTRE,929,4211.58,10363,89.64585545
01/02/2018,P84049,THE AVENUE MEDICAL CENTRE,698,4270.32,10369,67.31603819
01/03/2018,P84049,THE AVENUE MEDICAL CENTRE,641,3460.99,10354,61.90844118
01/04/2018,P84049,THE AVENUE MEDICAL CENTRE,682,2613.78,10372,65.75395295
01/05/2018,P84049,THE AVENUE MEDICAL CENTRE,672,3063.87,10365,64.83357453
01/06/2018,P84049,THE AVENUE MEDICAL CENTRE,639,3824.1,10369,61.62600058
01/07/2018,P84049,THE AVENUE MEDICAL CENTRE,641,3236.97,10369,61.81888321
01/08/2018,P84049,THE AVENUE MEDICAL CENTRE,592,2944.66,10353,57.18149329
01/09/2018,P84049,THE AVENUE MEDICAL CENTRE,681,3773.15,10369,65.67653583
01/10/2018,P84049,THE AVENUE MEDICAL CENTRE,906,4220.91,10370,87.36740598
01/11/2018,P84049,THE AVENUE MEDICAL CENTRE,840,3516.18,10393,80.82363129
01/12/2018,P84049,THE AVENUE MEDICAL CENTRE,856,3594.26,10395,82.34728235
01/01/2019,P84049,THE AVENUE MEDICAL CENTRE,911,3767.02,10386,87.7142307
01/02/2019,P84049,THE AVENUE MEDICAL CENTRE,773,3489.29,10425,74.14868106
01/03/2019,P84049,THE AVENUE MEDICAL CENTRE,741,4520.68,10452,70.89552239
01/04/2019,P84049,THE AVENUE MEDICAL CENTRE,670,2523.74,10445,64.14552417
01/05/2019,P84049,THE AVENUE MEDICAL CENTRE,671,2811.28,10451,64.20438236
01/06/2019,P84049,THE AVENUE MEDICAL CENTRE,601,2180.6,10432,57.61119632
01/07/2019,P84049,THE AVENUE MEDICAL CENTRE,649,2901,10480,61.92748092
01/08/2019,P84049,THE AVENUE MEDICAL CENTRE,541,2652.03,10490,51.5729266
01/09/2019,P84049,THE AVENUE MEDICAL CENTRE,626,2489.06,10472,59.77845684
01/10/2014,P84010,THE BORCHARDT MEDICAL CENTRE,423,1873.21,11108,38.08066259
01/11/2014,P84010,THE BORCHARDT MEDICAL CENTRE,373,1654.89,11108,33.57940223
01/12/2014,P84010,THE BORCHARDT MEDICAL CENTRE,460,2216.1,11108,41.41159525
01/01/2015,P84010,THE BORCHARDT MEDICAL CENTRE,385,1891.61,11029,34.9079699
01/02/2015,P84010,THE BORCHARDT MEDICAL CENTRE,383,2058.63,11029,34.72662979
01/03/2015,P84010,THE BORCHARDT MEDICAL CENTRE,355,1926.93,11029,32.18786835
01/04/2015,P84010,THE BORCHARDT MEDICAL CENTRE,355,2393.12,10964,32.37869391
01/05/2015,P84010,THE BORCHARDT MEDICAL CENTRE,292,1601.36,10964,26.63261583
01/06/2015,P84010,THE BORCHARDT MEDICAL CENTRE,329,2319.2,10964,30.00729661
01/07/2015,P84010,THE BORCHARDT MEDICAL CENTRE,315,1742.01,10882,28.94688476
01/08/2015,P84010,THE BORCHARDT MEDICAL CENTRE,284,1272.14,10882,26.09814372
01/09/2015,P84010,THE BORCHARDT MEDICAL CENTRE,357,2049.26,10882,32.8064694
01/10/2015,P84010,THE BORCHARDT MEDICAL CENTRE,375,1992.04,10851,34.55902682
01/11/2015,P84010,THE BORCHARDT MEDICAL CENTRE,382,2164.17,10851,35.20412865
01/12/2015,P84010,THE BORCHARDT MEDICAL CENTRE,410,2144.4,10851,37.78453599
01/01/2016,P84010,THE BORCHARDT MEDICAL CENTRE,384,1926.74,10763,35.677785
01/02/2016,P84010,THE BORCHARDT MEDICAL CENTRE,388,1577.19,10763,36.0494286
01/03/2016,P84010,THE BORCHARDT MEDICAL CENTRE,418,2021.29,10763,38.83675555
01/04/2016,P84010,THE BORCHARDT MEDICAL CENTRE,363,1411.06,10691,33.95379291
01/05/2016,P84010,THE BORCHARDT MEDICAL CENTRE,327,2035.73,10691,30.5864746
01/06/2016,P84010,THE BORCHARDT MEDICAL CENTRE,378,2385.39,10691,35.3568422
01/07/2016,P84010,THE BORCHARDT MEDICAL CENTRE,325,1620.56,10644,30.53363397
01/08/2016,P84010,THE BORCHARDT MEDICAL CENTRE,326,1965.48,10644,30.62758362
01/09/2016,P84010,THE BORCHARDT MEDICAL CENTRE,342,1927.02,10644,32.1307779
01/10/2016,P84010,THE BORCHARDT MEDICAL CENTRE,358,1311.11,10642,33.64029318
01/11/2016,P84010,THE BORCHARDT MEDICAL CENTRE,375,2429.13,10642,35.23773727
01/12/2016,P84010,THE BORCHARDT MEDICAL CENTRE,417,2225.42,10642,39.18436384
01/01/2017,P84010,THE BORCHARDT MEDICAL CENTRE,428,3657.74,10498,40.76967041
01/02/2017,P84010,THE BORCHARDT MEDICAL CENTRE,371,1681.86,10498,35.34006477
01/03/2017,P84010,THE BORCHARDT MEDICAL CENTRE,408,2478.62,10498,38.86454563
01/04/2017,P84010,THE BORCHARDT MEDICAL CENTRE,343,1940.36,10486,32.71028037
01/05/2017,P84010,THE BORCHARDT MEDICAL CENTRE,347,1918.05,10481,33.10752791
01/06/2017,P84010,THE BORCHARDT MEDICAL CENTRE,377,3525.65,10472,36.00076394
01/07/2017,P84010,THE BORCHARDT MEDICAL CENTRE,353,2118.18,10460,33.74760994
01/08/2017,P84010,THE BORCHARDT MEDICAL CENTRE,336,2159.97,10409,32.2797579
01/09/2017,P84010,THE BORCHARDT MEDICAL CENTRE,342,2057.92,10393,32.90676417
01/10/2017,P84010,THE BORCHARDT MEDICAL CENTRE,413,2465.48,10402,39.7039031
01/11/2017,P84010,THE BORCHARDT MEDICAL CENTRE,425,2467.85,10443,40.69711769
01/12/2017,P84010,THE BORCHARDT MEDICAL CENTRE,468,2759.11,10479,44.66075007
01/01/2018,P84010,THE BORCHARDT MEDICAL CENTRE,569,2947.72,10492,54.23179565
01/02/2018,P84010,THE BORCHARDT MEDICAL CENTRE,481,2185.8,10494,45.83571565
01/03/2018,P84010,THE BORCHARDT MEDICAL CENTRE,517,2800.93,10477,49.34618689
01/04/2018,P84010,THE BORCHARDT MEDICAL CENTRE,455,2427.75,10471,43.45334734
01/05/2018,P84010,THE BORCHARDT MEDICAL CENTRE,431,3492.74,10487,41.09850291
01/06/2018,P84010,THE BORCHARDT MEDICAL CENTRE,436,3270.61,10469,41.64676664
01/07/2018,P84010,THE BORCHARDT MEDICAL CENTRE,391,2433.92,10402,37.58892521
01/08/2018,P84010,THE BORCHARDT MEDICAL CENTRE,393,2610.73,10357,37.94535097
01/09/2018,P84010,THE BORCHARDT MEDICAL CENTRE,330,1887.19,10325,31.96125908
01/10/2018,P84010,THE BORCHARDT MEDICAL CENTRE,444,3269.82,10344,42.92343387
01/11/2018,P84010,THE BORCHARDT MEDICAL CENTRE,428,1941.42,10358,41.32071829
01/12/2018,P84010,THE BORCHARDT MEDICAL CENTRE,415,2245.25,10390,39.94225217
01/01/2019,P84010,THE BORCHARDT MEDICAL CENTRE,418,2236.04,10389,40.2348638
01/02/2019,P84010,THE BORCHARDT MEDICAL CENTRE,392,1577.43,10444,37.53351206
01/03/2019,P84010,THE BORCHARDT MEDICAL CENTRE,424,1991.34,10467,40.50826407
01/04/2019,P84010,THE BORCHARDT MEDICAL CENTRE,385,1903.01,10501,36.66317494
01/05/2019,P84010,THE BORCHARDT MEDICAL CENTRE,390,1394.43,10509,37.11104767
01/06/2019,P84010,THE BORCHARDT MEDICAL CENTRE,353,1339.89,10532,33.51690087
01/07/2019,P84010,THE BORCHARDT MEDICAL CENTRE,304,1148.97,10491,28.97721857
01/08/2019,P84010,THE BORCHARDT MEDICAL CENTRE,371,1790.24,10467,35.44473106
01/09/2019,P84010,THE BORCHARDT MEDICAL CENTRE,124,546.04,10498,11.81177367
01/10/2014,P84683,THE DOC'S SURGERY,152,805.43,6256,24.29667519
01/11/2014,P84683,THE DOC'S SURGERY,137,938.44,6256,21.89897698
01/12/2014,P84683,THE DOC'S SURGERY,178,1112.4,6256,28.45268542
01/01/2015,P84683,THE DOC'S SURGERY,141,707.89,6360,22.16981132
01/02/2015,P84683,THE DOC'S SURGERY,131,717.18,6360,20.59748428
01/03/2015,P84683,THE DOC'S SURGERY,157,1154.94,6360,24.68553459
01/04/2015,P84683,THE DOC'S SURGERY,126,932.11,6494,19.40252541
01/05/2015,P84683,THE DOC'S SURGERY,130,842.18,6494,20.0184786
01/06/2015,P84683,THE DOC'S SURGERY,158,1002.22,6494,24.33015091
01/07/2015,P84683,THE DOC'S SURGERY,134,921.39,6542,20.48303271
01/08/2015,P84683,THE DOC'S SURGERY,148,1007.2,6542,22.62305105
01/09/2015,P84683,THE DOC'S SURGERY,151,1113.42,6542,23.08162641
01/10/2015,P84683,THE DOC'S SURGERY,131,875.5,6714,19.51146857
01/11/2015,P84683,THE DOC'S SURGERY,162,1155.4,6714,24.12868633
01/12/2015,P84683,THE DOC'S SURGERY,138,736.53,6714,20.55406613
01/01/2016,P84683,THE DOC'S SURGERY,158,821.74,6930,22.7994228
01/02/2016,P84683,THE DOC'S SURGERY,151,1098.29,6930,21.78932179
01/03/2016,P84683,THE DOC'S SURGERY,173,1020.36,6930,24.96392496
01/04/2016,P84683,THE DOC'S SURGERY,156,819.47,7069,22.06818503
01/05/2016,P84683,THE DOC'S SURGERY,160,1001.4,7069,22.63403593
01/06/2016,P84683,THE DOC'S SURGERY,154,1070.32,7069,21.78525958
01/07/2016,P84683,THE DOC'S SURGERY,138,749.54,7124,19.37113981
01/08/2016,P84683,THE DOC'S SURGERY,158,812.82,7124,22.17855138
01/09/2016,P84683,THE DOC'S SURGERY,138,914.35,7124,19.37113981
01/10/2016,P84683,THE DOC'S SURGERY,192,948.2,7117,26.97765913
01/11/2016,P84683,THE DOC'S SURGERY,187,1091.24,7117,26.27511592
01/12/2016,P84683,THE DOC'S SURGERY,194,948.88,7117,27.25867641
01/01/2017,P84683,THE DOC'S SURGERY,203,1190.68,7477,27.14992644
01/02/2017,P84683,THE DOC'S SURGERY,156,617.46,7477,20.86398288
01/03/2017,P84683,THE DOC'S SURGERY,168,961.48,7477,22.46890464
01/04/2017,P84683,THE DOC'S SURGERY,146,681.14,7535,19.37624419
01/05/2017,P84683,THE DOC'S SURGERY,142,892.15,7555,18.79549967
01/06/2017,P84683,THE DOC'S SURGERY,156,667.74,7582,20.57504616
01/07/2017,P84683,THE DOC'S SURGERY,142,759.84,7558,18.78803916
01/08/2017,P84683,THE DOC'S SURGERY,178,831.85,7543,23.59803792
01/09/2017,P84683,THE DOC'S SURGERY,136,638.27,7540,18.03713528
01/10/2017,P84683,THE DOC'S SURGERY,153,556.16,7608,20.11041009
01/11/2017,P84683,THE DOC'S SURGERY,165,725.67,7728,21.35093168
01/12/2017,P84683,THE DOC'S SURGERY,158,637.82,7776,20.31893004
01/01/2018,P84683,THE DOC'S SURGERY,173,660.79,7771,22.26225711
01/02/2018,P84683,THE DOC'S SURGERY,151,729.32,7768,19.43872297
01/03/2018,P84683,THE DOC'S SURGERY,139,578.73,7804,17.81137878
01/04/2018,P84683,THE DOC'S SURGERY,157,626.24,7791,20.15145681
01/05/2018,P84683,THE DOC'S SURGERY,160,1140.52,7806,20.49705355
01/06/2018,P84683,THE DOC'S SURGERY,127,870.78,7806,16.26953625
01/07/2018,P84683,THE DOC'S SURGERY,129,589.95,7780,16.58097686
01/08/2018,P84683,THE DOC'S SURGERY,158,1539.16,7738,20.41871285
01/09/2018,P84683,THE DOC'S SURGERY,130,1130.22,7714,16.85247602
01/10/2018,P84683,THE DOC'S SURGERY,155,1473.07,7762,19.96908013
01/11/2018,P84683,THE DOC'S SURGERY,137,1265.04,7764,17.64554353
01/12/2018,P84683,THE DOC'S SURGERY,171,1524.44,7767,22.01622248
01/01/2019,P84683,THE DOC'S SURGERY,228,1446.87,7757,29.3928065
01/02/2019,P84683,THE DOC'S SURGERY,176,954.45,7758,22.68625935
01/03/2019,P84683,THE DOC'S SURGERY,145,1215.29,7785,18.62556198
01/04/2019,P84683,THE DOC'S SURGERY,161,1326.57,7785,20.6807964
01/05/2019,P84683,THE DOC'S SURGERY,140,1344.44,7787,17.97868242
01/06/2019,P84683,THE DOC'S SURGERY,139,882.03,7786,17.85255587
01/07/2019,P84683,THE DOC'S SURGERY,171,1720.15,7766,22.01905743
01/08/2019,P84683,THE DOC'S SURGERY,147,1636.63,7740,18.99224806
01/09/2019,P84683,THE DOC'S SURGERY,142,1931.18,7752,18.31785346
01/10/2014,P84021,THE MAPLES MEDICAL CENTRE,518,2482.11,7722,67.08106708
01/11/2014,P84021,THE MAPLES MEDICAL CENTRE,489,2452.49,7722,63.32556333
01/12/2014,P84021,THE MAPLES MEDICAL CENTRE,630,3359.05,7722,81.58508159
01/01/2015,P84021,THE MAPLES MEDICAL CENTRE,541,2589.15,7724,70.04142931
01/02/2015,P84021,THE MAPLES MEDICAL CENTRE,504,3358.63,7724,65.2511652
01/03/2015,P84021,THE MAPLES MEDICAL CENTRE,466,2518.03,7724,60.33143449
01/04/2015,P84021,THE MAPLES MEDICAL CENTRE,462,2743.46,7759,59.54375564
01/05/2015,P84021,THE MAPLES MEDICAL CENTRE,361,2082.32,7759,46.52661425
01/06/2015,P84021,THE MAPLES MEDICAL CENTRE,388,2056.76,7759,50.00644413
01/07/2015,P84021,THE MAPLES MEDICAL CENTRE,565,3119.11,7795,72.48236049
01/08/2015,P84021,THE MAPLES MEDICAL CENTRE,345,1761.75,7795,44.25914047
01/09/2015,P84021,THE MAPLES MEDICAL CENTRE,409,1765.4,7795,52.46953175
01/10/2015,P84021,THE MAPLES MEDICAL CENTRE,409,1852.05,7945,51.47891756
01/11/2015,P84021,THE MAPLES MEDICAL CENTRE,390,1663.37,7945,49.0874764
01/12/2015,P84021,THE MAPLES MEDICAL CENTRE,469,2290.91,7945,59.030837
01/01/2016,P84021,THE MAPLES MEDICAL CENTRE,458,2674.23,8166,56.08621112
01/02/2016,P84021,THE MAPLES MEDICAL CENTRE,528,2074.45,8166,64.65833946
01/03/2016,P84021,THE MAPLES MEDICAL CENTRE,583,2258.53,8166,71.39358315
01/04/2016,P84021,THE MAPLES MEDICAL CENTRE,484,2898.05,8214,58.92378865
01/05/2016,P84021,THE MAPLES MEDICAL CENTRE,434,2585.26,8214,52.8366204
01/06/2016,P84021,THE MAPLES MEDICAL CENTRE,428,2097.55,8214,52.10616021
01/07/2016,P84021,THE MAPLES MEDICAL CENTRE,507,2633.49,8220,61.67883212
01/08/2016,P84021,THE MAPLES MEDICAL CENTRE,472,2130.47,8220,57.42092457
01/09/2016,P84021,THE MAPLES MEDICAL CENTRE,547,2210.24,8220,66.54501217
01/10/2016,P84021,THE MAPLES MEDICAL CENTRE,567,2753.59,8240,68.81067961
01/11/2016,P84021,THE MAPLES MEDICAL CENTRE,593,2462.03,8240,71.96601942
01/12/2016,P84021,THE MAPLES MEDICAL CENTRE,599,2500.68,8240,72.69417476
01/01/2017,P84021,THE MAPLES MEDICAL CENTRE,581,2824.12,8332,69.73115699
01/02/2017,P84021,THE MAPLES MEDICAL CENTRE,516,2204.11,8332,61.92990879
01/03/2017,P84021,THE MAPLES MEDICAL CENTRE,507,2626.83,8332,60.84973596
01/04/2017,P84021,THE MAPLES MEDICAL CENTRE,406,1706.73,8331,48.73364542
01/05/2017,P84021,THE MAPLES MEDICAL CENTRE,485,2130.96,8339,58.16045089
01/06/2017,P84021,THE MAPLES MEDICAL CENTRE,480,2223.03,8353,57.46438405
01/07/2017,P84021,THE MAPLES MEDICAL CENTRE,482,2350.99,8352,57.71072797
01/08/2017,P84021,THE MAPLES MEDICAL CENTRE,400,1826.46,8330,48.01920768
01/09/2017,P84021,THE MAPLES MEDICAL CENTRE,453,2377.36,8352,54.23850575
01/10/2017,P84021,THE MAPLES MEDICAL CENTRE,481,2151.02,8370,57.46714456
01/11/2017,P84021,THE MAPLES MEDICAL CENTRE,534,2524.1,8390,63.64719905
01/12/2017,P84021,THE MAPLES MEDICAL CENTRE,493,2189.35,8436,58.44001897
01/01/2018,P84021,THE MAPLES MEDICAL CENTRE,562,1894.78,8436,66.61925083
01/02/2018,P84021,THE MAPLES MEDICAL CENTRE,473,1880.17,8469,55.85074979
01/03/2018,P84021,THE MAPLES MEDICAL CENTRE,460,1640,8469,54.31573976
01/04/2018,P84021,THE MAPLES MEDICAL CENTRE,386,1759.07,8496,45.43314501
01/05/2018,P84021,THE MAPLES MEDICAL CENTRE,396,1609.97,8493,46.6266337
01/06/2018,P84021,THE MAPLES MEDICAL CENTRE,404,1872.48,8480,47.64150943
01/07/2018,P84021,THE MAPLES MEDICAL CENTRE,385,2084.34,8506,45.26216788
01/08/2018,P84021,THE MAPLES MEDICAL CENTRE,361,2065.51,8529,42.32618126
01/09/2018,P84021,THE MAPLES MEDICAL CENTRE,418,1712.21,8549,48.89460756
01/10/2018,P84021,THE MAPLES MEDICAL CENTRE,453,1372.34,8536,53.06935333
